t,p_x,p_y,p_z,v_x,v_y,v_z,q_w,q_x,q_y,q_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z
2.8592245619617755,8.36457485163039,-6.079396815529071,1.3157813003589396,-15.874961286579637,-13.031898252722502,0.8717882935546377,0.8691217839046851,-0.3560374896637686,-0.34317875292437594,-0.009642314946710216,-2.8071596031342585,2.2101246849732803,-0.37350839493108096,0,0,0,0,0,0,6.878995585509402,6.878969721473141,6.878973172093975,6.878980192248635,0,0,0,0,0,0
2.878468032067631,8.055645881294218,-6.326328378745329,1.3337885488587045,-16.22744780241287,-12.62701453867803,0.99887252107085,0.866291985862583,-0.3778093574841028,-0.32545652401683184,-0.02960296611142677,-2.796042808073621,2.2241534704406005,-0.37351515427915477,0,0,0,0,0,0,6.878995392278827,6.878979259885827,6.878959061202802,6.8789834788787365,0,0,0,0,0,0
2.8977115021734865,7.74022840210369,-6.565185466727132,1.3541885232835702,-16.549017799011587,-12.193063023182583,1.1202953555996173,0.8625118277414361,-0.39903273466907924,-0.3072321505577053,-0.04954421593215754,-2.784799861074235,2.238110827719818,-0.3735333292177267,0,0,0,0,0,0,6.8789951215800755,6.878984914769009,6.878928792640201,6.878985634052787,0,0,0,0,0,0
2.916954972279342,7.418934360976329,-6.795429716594513,1.3768624283774509,-16.83792979604163,-11.732249342793516,1.235038110640241,0.8577859462052756,-0.41967887087233396,-0.2885309492924227,-0.06944643357622729,-2.77340785331819,2.2519581909793525,-0.37357046326054366,0,0,0,0,0,0,6.878994750873301,6.878988506828548,6.8788467613584805,6.878987081352882,0,0,0,0,0,0
2.9361984423851974,7.092407691570708,-7.016566498737206,1.4016721718541472,-17.09260239302152,-11.246911331465062,1.3421147511210505,0.8521201620983103,-0.43971939170820096,-0.2693797203866914,-0.08928970906945552,-2.7617663887710346,2.2655875731866675,-0.3736550298165074,0,0,0,0,0,0,6.878994246511873,6.878990911449247,6.878489042081853,6.8789880814325475,0,0,0,0,0,0
2.955441912491053,6.761321152437689,-7.228147393033935,1.4284610239325866,-17.311623316839746,-10.739512169273741,1.440575266772758,0.8455220833025512,-0.4591243211502029,-0.24980948135401873,-0.10905268177223511,-2.749314486653711,2.2784369950085894,-0.3739425693955711,0,0,0,0,0,0,6.878993556166608,6.878992588123777,6.827551533806393,6.878988821121231,0,0,0,0,0,0
2.9746853825969084,6.426374961585584,-7.429782237890857,1.4570496950698986,-17.493697003733455,-10.213700627876632,1.5290546198562232,0.8381094782205802,-0.47747484072822954,-0.2303983371626362,-0.12847912367801972,-2.632646282696857,2.187526505460997,-0.40306008438599517,0,0,0,0,0,0,6.878992597185988,6.878993794975054,6.474118284010051,6.87898944615922,0,0,0,0,0,0
2.993928852702764,6.088284573942348,-7.621207429528521,1.4872137693392746,-17.639531471871354,-9.679278502361539,1.6044526547575604,0.8309197347205111,-0.49180051210251496,-0.21559247844198062,-0.14568642348189076,-1.7940541166493118,1.3763726258962883,-0.6322150969900341,0,0,0,0,0,0,6.878991237887579,6.878994687689384,6.878319017403546,6.878989999439031,0,0,0,0,0,0
3.0131723228086194,5.747627684826453,-7.802165138455664,1.518784893300426,-17.76135988954857,-9.12638873243265,1.6754515266685535,0.8242330567384947,-0.5027137707420983,-0.2049663422754104,-0.16095816667699367,-1.7808933862280996,1.390237335402771,-0.6325982167839915,0,0,0,0,0,0,6.878989227687286,6.8789953642854025,6.8788187892269095,6.878990375011652,0,0,0,0,0,0
3.032415792914475,5.404861093092771,-7.97239981550302,1.5516457908651402,-17.8587268660466,-8.565025268673818,1.7385010808268615,0.8172156482142788,-0.5132472706486477,-0.19414298118660717,-0.1761940020017917,-1.7686199036665937,1.4050242739500673,-0.6326975061474452,0,0,0,0,0,0,6.878986074503435,6.878995883030654,6.878926150544032,6.8789904790944325,0,0,0,0,0,0
3.0516592630203303,5.0604593711507,-8.13176041433711,1.5856435360262202,-17.931240288757753,-7.996439479902544,1.7936089774275816,0.8098699643391617,-0.5233978476923584,-0.18312504470376018,-0.19139109669610652,-1.756430008601244,1.4199350070691052,-0.632734480718225,0,0,0,0,0,0,6.878980709378951,6.878996281803999,6.878962190405843,6.878990238282304,0,0,0,0,0,0
3.070902733126186,4.714904130083296,-8.280120050765204,1.6206255477666123,-17.978562056418685,-7.421891184752218,1.8408036060877313,0.8021995585433229,-0.5331591321442891,-0.17192036353608928,-0.20654441819053404,-1.7441749032906837,1.434827984289299,-0.6327483827074737,0,0,0,0,0,0,6.878970412532503,6.87899658607155,6.878977588540101,6.878989549657229,0,0,0,0,0,0
3.0901462032320413,4.368682941044825,-8.41737620699165,1.6564399713911873,-18.000411184745413,-6.842652607921464,1.8801321062183,0.7942083512149639,-0.5425243065702576,-0.16053788316420736,-0.22164850486756288,-1.7318041367606922,1.4496706482244512,-0.632748303699855,0,0,0,0,0,0,6.878946462396899,6.878996812818176,6.878985265044972,6.878988222661668,0,0,0,0,0,0
3.1093896733378967,4.022288221799589,-8.543450954935523,1.692936037529328,-17.99656510386657,-6.260006720553567,1.911660175502929,0.7859005842326805,-0.5514864753121771,-0.14898688689686,-0.236697796321102,-1.7192762224182152,1.4644747254276156,-0.6327312039004949,0,0,0,0,0,0,6.87886787738967,6.878996972723207,6.8789895160283265,6.8789858775222505,0,0,0,0,0,0
3.128633143443752,3.6762161050068625,-8.658291145724535,1.7299644197243593,-17.966860359915366,-5.675245468995283,1.9354722355691185,0.7772811571185241,-0.5600383159110479,-0.1372764711573373,-0.25168682517484975,-1.7064753772665207,1.4793441296862107,-0.6326686380375888,0,0,0,0,0,0,6.87839506953407,6.878997071178624,6.878992045519656,6.878981721657528,0,0,0,0,0,0
3.1478766135496077,3.3309652934004164,-8.76186862408787,1.7673775938386713,-17.91119316979091,-5.089674463426029,1.9516723435080336,0.7683584841567896,-0.568168413612385,-0.1254130081592208,-0.2666110856320923,-1.6925964608735433,1.4950742469633644,-0.6323394465234077,0,0,0,0,0,0,6.878547526529259,6.878997108304519,6.878993618392669,6.87897405754419,0,0,0,0,0,0
3.167120083655463,2.9870359459293736,-8.854180209232602,1.8050303796053755,-17.829516025489642,-4.504582978965169,1.960399337109534,0.7591393626522811,-0.5758679118608506,-0.11340472318963998,-0.2814657082473706,-1.6789210054359855,1.5103882747997248,-0.6321000118522111,0,0,0,0,0,0,6.878905797648999,6.878997077713602,6.8789946072409,6.878959824575436,0,0,0,0,0,0
3.1863635537613186,2.644928554631155,-8.935247608225124,1.842780397117647,-17.72184231561577,-3.9212670784462937,1.9618031755616119,0.7496243671847675,-0.583136464385666,-0.10126524219854637,-0.2962440256766241,-1.665883750670371,1.5248852725120778,-0.6320708317029106,0,0,0,0,0,0,6.878960722162509,6.878997046318675,6.8789953089679114,6.878922863590289,0,0,0,0,0,0
3.2064131372782354,2.2909670973112353,-9.007800993962281,1.8820648226027035,-17.582089013084794,-3.3168065787583605,1.9556427653345825,0.7393974067731026,-0.5902501265592892,-0.08849129479702081,-0.31155345239477267,-1.6523667666105906,1.5398349332434271,-0.6320941811665809,0,0,0,0,0,0,6.878978111508632,6.8789967361894835,6.878995474632839,6.878681839786248,0,0,0,0,0,0
3.226462720795152,1.9400884498470885,-9.068280871021344,1.92114929857813,-17.414354736370573,-2.7171435037580483,1.94189110990114,0.7288535008024344,-0.5968914694609347,-0.07559844572429554,-0.3267690668604868,-1.6392639597622616,1.5551440884217667,-0.6322696346467856,0,0,0,0,0,0,6.878986396591783,6.8789962724698706,6.878995491302838,6.6953630183864,0,0,0,0,0,0
3.246512304312069,1.592844417539554,-9.116839029690318,1.9598705555702918,-17.219042570750922,-2.1279757360294664,1.9193235025885145,0.7167573379409404,-0.6037467962999395,-0.06084832477670832,-0.34357852936009387,-2.0127577563742443,1.9633177548532106,-0.7405516322662221,0,0,0,0,0,0,6.878990602691817,6.878995597345302,6.878995389448733,6.8785423111555755,0,0,0,0,0,0
3.2665618878289857,1.2498552177881566,-9.1536354023337,1.9980670958493014,-16.989410382290593,-1.5443738563007525,1.8894540843197547,0.7029844515747143,-0.6106295428013561,-0.04422441431161793,-0.3619235050134214,-1.9931879365132146,1.985113547903212,-0.7408161095260875,0,0,0,0,0,0,6.878992980518215,6.878994609877174,6.878995160133421,6.87888985538058,0,0,0,0,0,0
3.2866114713459025,0.9118075104051866,-9.178846909539411,2.035579892683667,-16.72622534230672,-0.9727098551061156,1.8511765449609765,0.6887454629788605,-0.6167744312498287,-0.027486399225646226,-0.3800835250837563,-1.9726595137123608,2.00595871313344,-0.7408765972805333,0,0,0,0,0,0,6.878994436563584,6.878993128664799,6.878994773824981,6.8789508114614275,0,0,0,0,0,0
3.3066610548628192,0.579366915089034,-9.192734189509373,2.0722439708416247,-16.43021826248587,-0.415098759841425,1.8048559554088073,0.6740541759098369,-0.6221730866474804,-0.010661430648424812,-0.39804265108978837,-1.9517907631386415,2.026453138349362,-0.7409013525850231,0,0,0,0,0,0,6.878995382232144,6.8789908107880535,6.8789941813517475,6.878971674244431,0,0,0,0,0,0
3.326710638379736,0.2531831073955262,-9.195599697125116,2.107902011445177,-16.102247234535188,0.1264042163667948,1.750890478549005,0.6589225537466947,-0.6268194373228989,0.006226283990321144,-0.4157880404073825,-1.9306711003433839,2.046677194098727,-0.7409133454344763,0,0,0,0,0,0,6.8789960233130785,6.878986953012756,6.8789933006753134,6.878981169710773,0,0,0,0,0,0
3.346760221896653,-0.06611268057254259,-9.187786480901023,2.1424049774015903,-15.743293199483947,0.6498062200587909,1.6897077720669347,0.6433625085644583,-0.6307085966937376,0.023152908175611206,-0.43330738682057546,-1.9093297044392714,2.066649079944216,-0.7409183613329877,0,0,0,0,0,0,6.8789964710132905,6.878979938259932,6.878991991682875,6.878986238337841,0,0,0,0,0,0
3.3668098054135696,-0.37791008161814404,-9.169676861952327,2.175612685038084,-15.354455834228274,1.1531838006303725,1.6217630234273888,0.6273861116650509,-0.6338367466499952,0.040094669606998964,-0.45058857392866053,-1.8877841899211187,2.086368603439957,-0.7409172876497834,0,0,0,0,0,0,6.87899678965345,6.87896537491814,6.878990005630082,6.878989226305223,0,0,0,0,0,0
3.3868593889304863,-0.6816219313623485,-9.141690969779063,2.2073943367260798,-14.936949249333788,1.6346901304639516,1.5475369920719448,0.6110056174131557,-0.6362011722573463,0.057027805028825526,-0.467619539114376,-1.8660562430103178,2.1058207614902837,-0.7409072231340709,0,0,0,0,0,0,6.878997018861489,6.878927700894748,6.878986875892182,6.878991102921499,0,0,0,0,0,0
3.406908972447403,-0.9766865180276845,-9.104285135972152,2.23762901164514,-14.49209748512388,2.0925619630149717,1.4675337439400409,0.5942333893732042,-0.637800479233455,0.07392857364257592,-0.48438806100355497,-1.8441982508262607,2.1249545122188302,-0.7408758166070047,0,0,0,0,0,0,6.878997184736538,6.878773411575317,6.878981660923212,6.878992326413276,0,0,0,0,0,0
3.42695855596432,-1.2625697500477981,-9.057950159295252,2.266206100370163,-14.021330825272306,2.5251255885763206,1.3822770310436205,0.5770814304409354,-0.6386358271306468,0.09077338716961895,-0.5008807194603853,-1.8224613066385322,2.143517503139835,-0.7407558782148002,0,0,0,0,0,0,6.878997305811884,6.7736273213200855,6.87897224560634,6.878993136349356,0,0,0,0,0,0
3.4470081394812366,-1.5387860136914506,-9.003224199414127,2.2930182487653394,-13.52806982313307,2.9294381418663216,1.2912375028669383,0.559108828147668,-0.639891720065284,0.10766880919960321,-0.5160846174851301,-2.0261504776862393,1.9385442851384715,-0.6786371058155843,0,0,0,0,0,0,6.87899739462756,6.80630392451318,6.878952980822856,6.878993667834828,0,0,0,0,0,0
3.4670577229981534,-1.8048762526973074,-8.940659636660397,2.317931453612166,-13.0114952262269,3.306946885576906,1.1923737426540504,0.5400262381394908,-0.6423915830913199,0.12473571594990808,-0.5292879341726975,-2.1633890341975155,1.8031824845523954,-0.6357986175431172,0,0,0,0,0,0,6.878997455162866,6.878775957864296,6.878905701972101,6.87899399988282,0,0,0,0,0,0
3.48710730651507,-2.0603809119973504,-8.870796420626936,2.3407664218906814,-12.472394740227807,3.6573114023366577,1.08377199268449,0.520281760433148,-0.6449691299172691,0.14183494693288531,-0.5414836646131543,-2.147500020934147,1.821756243782902,-0.6357241458254871,0,0,0,0,0,0,6.87899748550003,6.878928181490621,6.87875195694014,6.87899418839843,0,0,0,0,0,0
3.507156890031987,-2.3048786974797006,-8.794200862577709,2.3613230719784313,-11.913816994610842,3.978299376926362,0.9651867590970504,0.5001805148536524,-0.6468211707685116,0.1588233000020538,-0.5533687603965775,-2.1307945306199945,1.840181356524129,-0.635830008600679,0,0,0,0,0,0,6.87899748220315,6.878965480421947,6.877892518618708,6.878994284013249,0,0,0,0,0,0
3.5272064735489037,-2.5379967895594966,-8.711474679868532,2.379406258413266,-11.337539449327593,4.268662248134766,0.8371259272566367,0.4797458478779275,-0.6479466862790331,0.1756655677160134,-0.5649341744866557,-2.112016281951137,1.856710627442205,-0.6364646132965629,0,0,0,0,0,0,6.878997440751724,6.878979968182023,6.759952714897086,6.878994341998611,0,0,0,0,0,0
